"order_id","tahun","kuartal","bulan","nama_bulan","customer_name","segment","category","sub_category","product_name","country","region","state","city","ship_mode","sales","quantity","discount","profit"
CA-2016-143805,2016,4,12,Desember,Jonathan Doherty,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,United States,South,Virginia,Richmond,Second Class,2104.55,7,0.00,694.50
CA-2016-143805,2016,4,12,Desember,Jonathan Doherty,Corporate,Office Supplies,Supplies,Acme Softgrip Scissors,United States,South,Virginia,Richmond,Second Class,40.70,5,0.00,11.80
CA-2014-133634,2014,4,11,November,Steven Roelle,Home Office,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",United States,South,Virginia,Arlington,Standard Class,47.79,3,0.00,16.25
CA-2017-101665,2017,4,11,November,Tracy Zic,Consumer,Office Supplies,Art,DIXON Oriole Pencils,United States,West,California,San Francisco,Standard Class,5.16,2,0.00,1.34
CA-2016-155446,2016,4,12,Desember,Tanja Norvell,Home Office,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,United States,West,California,San Diego,Standard Class,21.21,7,0.00,4.45
CA-2017-137323,2017,4,11,November,Pauline Webber,Corporate,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",United States,East,New York,Watertown,Second Class,96.36,6,0.00,25.05
CA-2016-144015,2016,2,6,Juni,Adam Hart,Corporate,Office Supplies,Supplies,Premier Electric Letter Opener,United States,West,California,Los Angeles,Same Day,231.72,2,0.00,11.59
CA-2016-144015,2016,2,6,Juni,Adam Hart,Corporate,Office Supplies,Fasteners,OIC Binder Clips,United States,West,California,Los Angeles,Same Day,17.90,5,0.00,8.95
CA-2016-144015,2016,2,6,Juni,Adam Hart,Corporate,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",United States,West,California,Los Angeles,Same Day,12.48,2,0.00,5.62
CA-2014-101427,2014,4,12,Desember,Andy Yotov,Corporate,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",United States,East,Pennsylvania,Philadelphia,Standard Class,8.02,3,0.20,1.10
CA-2016-136770,2016,3,8,Agustus,Stephanie Phelps,Corporate,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,United States,East,Ohio,Akron,Standard Class,259.90,2,0.40,-56.31
CA-2016-136770,2016,3,8,Agustus,Stephanie Phelps,Corporate,Technology,Phones,Plantronics Voyager Pro Legend,United States,East,Ohio,Akron,Standard Class,247.19,2,0.40,-49.44
CA-2016-136770,2016,3,8,Agustus,Stephanie Phelps,Corporate,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,United States,East,Ohio,Akron,Standard Class,279.96,5,0.20,48.99
CA-2016-118311,2016,4,10,Oktober,Emily Ducich,Home Office,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,United States,West,California,San Francisco,Standard Class,450.00,5,0.00,162.00
US-2014-112795,2014,3,8,Agustus,Corey Roper,Home Office,Office Supplies,Paper,Xerox 1993,United States,Central,Michigan,Grand Rapids,Second Class,19.44,3,0.00,9.53
CA-2017-127096,2017,3,9,September,Christopher Schild,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,United States,West,California,San Francisco,Second Class,300.90,1,0.20,11.28
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Technology,Phones,HTC One,United States,South,Tennessee,Nashville,Standard Class,239.98,3,0.20,27.00
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Furniture,Furnishings,Staple-based wall hangings,United States,South,Tennessee,Nashville,Standard Class,31.17,4,0.20,9.35
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",United States,South,Tennessee,Nashville,Standard Class,120.96,2,0.40,-28.22
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),United States,South,Tennessee,Nashville,Standard Class,2239.94,8,0.20,223.99
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Office Supplies,Appliances,Staple holder,United States,South,Tennessee,Nashville,Standard Class,76.61,8,0.20,6.70
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",United States,South,Tennessee,Nashville,Standard Class,142.78,1,0.20,17.85
CA-2017-119284,2017,2,6,Juni,Thomas Seio,Corporate,Office Supplies,Paper,Xerox 1955,United States,South,Tennessee,Nashville,Standard Class,91.36,5,0.20,29.69
CA-2015-133494,2015,1,3,Maret,Resi Pölking,Consumer,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,United States,East,Pennsylvania,Philadelphia,Standard Class,3.55,2,0.20,0.44
CA-2016-111318,2016,3,7,Juli,Ivan Liston,Consumer,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,United States,Central,Texas,Houston,First Class,115.14,8,0.20,11.51
US-2014-132745,2014,4,10,Oktober,Neil Französisch,Home Office,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,United States,West,Nevada,Reno,Standard Class,4.71,1,0.00,0.00
CA-2014-146815,2014,3,9,September,Paul Prost,Home Office,Furniture,Chairs,Global Super Steno Chair,United States,East,New York,New York City,Standard Class,172.76,2,0.10,13.44
CA-2014-146815,2014,3,9,September,Paul Prost,Home Office,Office Supplies,Art,Nontoxic Chalk,United States,East,New York,New York City,Standard Class,3.52,2,0.00,1.69
CA-2014-119144,2014,4,11,November,Justin Deggeller,Corporate,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,United States,West,California,Los Angeles,First Class,79.97,4,0.20,-17.99
CA-2014-119144,2014,4,11,November,Justin Deggeller,Corporate,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",United States,West,California,Los Angeles,First Class,305.97,3,0.15,25.20
CA-2014-119144,2014,4,11,November,Justin Deggeller,Corporate,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,United States,West,California,Los Angeles,First Class,344.91,3,0.00,10.35
CA-2014-105648,2014,1,3,Maret,Eva Jacobs,Consumer,Furniture,Tables,"Bevis Oval Conference Table, Walnut",United States,West,California,San Diego,Standard Class,626.35,3,0.20,-23.49
US-2015-145422,2015,4,12,Desember,Pierre Wener,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,United States,West,California,San Francisco,Standard Class,359.50,3,0.15,-29.61
CA-2017-136623,2017,3,7,Juli,Tom Stivers,Corporate,Technology,Phones,Belkin iPhone and iPad Lightning Cable,United States,West,California,San Diego,Standard Class,71.95,6,0.20,5.40
CA-2017-136623,2017,3,7,Juli,Tom Stivers,Corporate,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",United States,West,California,San Diego,Standard Class,29.80,5,0.20,9.31
CA-2017-121678,2017,4,11,November,Brian Moss,Corporate,Office Supplies,Binders,Prestige Round Ring Binders,United States,East,Ohio,Elyria,Second Class,1.82,1,0.70,-1.40
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,United States,Central,Texas,Houston,Second Class,64.38,4,0.80,-160.96
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Furniture,Furnishings,Dax Clear Box Frame,United States,Central,Texas,Houston,Second Class,6.98,2,0.60,-4.54
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Office Supplies,Art,Nontoxic Chalk,United States,Central,Texas,Houston,Second Class,11.26,8,0.20,3.94
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Office Supplies,Paper,Xerox 1975,United States,Central,Texas,Houston,Second Class,15.55,3,0.20,5.64
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,United States,Central,Texas,Houston,Second Class,379.37,2,0.30,-119.23
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Office Supplies,Storage,Staple magnet,United States,Central,Texas,Houston,Second Class,67.54,9,0.20,6.75
CA-2015-142930,2015,4,11,November,Evan Bailliet,Consumer,Office Supplies,Paper,Xerox 1941,United States,Central,Texas,Austin,Standard Class,335.52,4,0.20,117.43
CA-2016-120824,2016,2,6,Juni,Arthur Wiediger,Home Office,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",United States,Central,Texas,Houston,Second Class,1.52,2,0.80,-2.67
US-2016-135209,2016,4,12,Desember,Marc Harrigan,Home Office,Office Supplies,Paper,Xerox 1898,United States,South,Florida,Miami,Second Class,37.41,7,0.20,13.09
US-2016-135209,2016,4,12,Desember,Marc Harrigan,Home Office,Office Supplies,Paper,Astroparche Fine Business Paper,United States,South,Florida,Miami,Second Class,25.34,6,0.20,8.87
CA-2017-148145,2017,1,3,Maret,Scott Williamson,Consumer,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,United States,West,Washington,Seattle,Standard Class,46.20,4,0.00,21.25
CA-2015-103870,2015,4,12,Desember,Sung Pak,Corporate,Technology,Accessories,Maxell CD-R Discs,United States,South,Tennessee,Murfreesboro,Standard Class,4.73,3,0.20,0.71
CA-2015-103870,2015,4,12,Desember,Sung Pak,Corporate,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",United States,South,Tennessee,Murfreesboro,Standard Class,53.35,3,0.20,16.01
CA-2015-103870,2015,4,12,Desember,Sung Pak,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,United States,South,Tennessee,Murfreesboro,Standard Class,131.10,2,0.20,8.19
CA-2015-103870,2015,4,12,Desember,Sung Pak,Corporate,Office Supplies,Storage,Staple magnet,United States,South,Tennessee,Murfreesboro,Standard Class,22.51,3,0.20,2.25
CA-2015-103870,2015,4,12,Desember,Sung Pak,Corporate,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,United States,South,Tennessee,Murfreesboro,Standard Class,72.74,7,0.20,-12.73
CA-2015-111017,2015,3,7,Juli,Steve Chapman,Corporate,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",United States,Central,Missouri,Saint Louis,Standard Class,52.59,3,0.00,15.78
CA-2017-116988,2017,2,6,Juni,Pauline Webber,Corporate,Office Supplies,Paper,Xerox 1997,United States,West,Washington,Seattle,Second Class,19.44,3,0.00,9.33
CA-2017-116988,2017,2,6,Juni,Pauline Webber,Corporate,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,United States,West,Washington,Seattle,Second Class,126.30,3,0.00,40.42
CA-2017-116988,2017,2,6,Juni,Pauline Webber,Corporate,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,United States,West,Washington,Seattle,Second Class,1287.45,5,0.00,244.62
US-2014-169390,2014,1,2,Februari,Chris Selesnick,Corporate,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,United States,East,New York,New York City,Second Class,64.96,4,0.00,9.74
CA-2016-168774,2016,3,9,September,Roy Phan,Corporate,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",United States,Central,Minnesota,Woodbury,Standard Class,535.41,3,0.00,160.62
CA-2017-161592,2017,2,4,April,Charles Sheldon,Corporate,Office Supplies,Binders,"3M Organizer Strips",United States,South,Tennessee,Chattanooga,Standard Class,8.10,5,0.70,-5.94
US-2017-131961,2017,4,12,Desember,Max Jones,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,United States,East,Pennsylvania,Philadelphia,First Class,13.25,4,0.20,3.64
US-2017-131961,2017,4,12,Desember,Max Jones,Consumer,Technology,Phones,iHome FM Clock Radio with Lightning Dock,United States,East,Pennsylvania,Philadelphia,First Class,83.99,2,0.40,-21.00
CA-2016-102498,2016,3,7,Juli,James Galang,Consumer,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,United States,South,Louisiana,Lafayette,First Class,73.20,5,0.00,21.23
CA-2015-113222,2015,4,11,November,Anthony Garverick,Home Office,Office Supplies,Binders,Avery Poly Binder Pockets,United States,Central,Indiana,Lawrence,Same Day,10.74,3,0.00,5.16
US-2015-144771,2015,4,10,Oktober,Chloris Kastensmidt,Consumer,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",United States,West,Oregon,Hillsboro,First Class,11.03,1,0.20,3.03
US-2015-144771,2015,4,10,Oktober,Chloris Kastensmidt,Consumer,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,United States,West,Oregon,Hillsboro,First Class,53.04,3,0.20,-4.64
CA-2015-162376,2015,4,11,November,Harold Dahlen,Home Office,Office Supplies,Art,Newell 341,United States,East,Massachusetts,Cambridge,Second Class,17.12,4,0.00,4.96
CA-2015-162376,2015,4,11,November,Harold Dahlen,Home Office,Office Supplies,Paper,Xerox 1936,United States,East,Massachusetts,Cambridge,Second Class,59.94,3,0.00,28.17
CA-2017-128076,2017,1,2,Februari,Bill Overfelt,Corporate,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,United States,West,California,San Diego,Standard Class,210.58,2,0.00,12.63
CA-2017-128076,2017,1,2,Februari,Bill Overfelt,Corporate,Office Supplies,Binders,GBC Durable Plastic Covers,United States,West,California,San Diego,Standard Class,30.96,2,0.20,10.06
CA-2017-128076,2017,1,2,Februari,Bill Overfelt,Corporate,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",United States,West,California,San Diego,Standard Class,239.98,2,0.20,39.00
US-2015-163825,2015,2,6,Juni,Lena Creighton,Consumer,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,United States,East,New York,New York City,First Class,3050.38,3,0.20,1143.89
US-2015-163825,2015,2,6,Juni,Lena Creighton,Consumer,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,United States,East,New York,New York City,First Class,133.98,2,0.00,33.50
CA-2016-105662,2016,2,5,Mei,Rick Bensley,Home Office,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",United States,South,Florida,Tallahassee,Standard Class,93.25,4,0.20,31.47
CA-2016-105662,2016,2,5,Mei,Rick Bensley,Home Office,Technology,Phones,Avaya 4621SW VoIP phone,United States,South,Florida,Tallahassee,Standard Class,177.48,3,0.20,19.97
CA-2017-152198,2017,3,9,September,Joy Daniels,Consumer,Office Supplies,Labels,Avery 501,United States,East,Ohio,Toledo,First Class,17.71,6,0.20,5.98
CA-2017-152198,2017,3,9,September,Joy Daniels,Consumer,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",United States,East,Ohio,Toledo,First Class,6.26,2,0.70,-5.22
CA-2016-114307,2016,3,7,Juli,Maureen Fritzler,Corporate,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,United States,East,Maryland,Columbia,Standard Class,37.68,2,0.00,10.55
CA-2016-114307,2016,3,7,Juli,Maureen Fritzler,Corporate,Office Supplies,Paper,Xerox 216,United States,East,Maryland,Columbia,Standard Class,51.84,8,0.00,24.88
CA-2016-114307,2016,3,7,Juli,Maureen Fritzler,Corporate,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",United States,East,Maryland,Columbia,Standard Class,27.42,3,0.00,9.32
CA-2016-114307,2016,3,7,Juli,Maureen Fritzler,Corporate,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,United States,East,Maryland,Columbia,Standard Class,5.40,3,0.00,2.59
CA-2016-159891,2016,1,1,Januari,Ben Ferrer,Home Office,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,United States,South,Georgia,Atlanta,Standard Class,1270.99,1,0.00,635.50
CA-2016-159891,2016,1,1,Januari,Ben Ferrer,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",United States,South,Georgia,Atlanta,Standard Class,125.36,8,0.00,58.92
CA-2016-112578,2016,4,12,Desember,Frank Olsen,Consumer,Office Supplies,Storage,Project Tote Personal File,United States,West,California,Sacramento,Standard Class,14.03,1,0.00,4.07
CA-2016-112578,2016,4,12,Desember,Frank Olsen,Consumer,Office Supplies,Supplies,Fiskars Spring-Action Scissors,United States,West,California,Sacramento,Standard Class,27.96,2,0.00,7.27
CA-2015-107083,2015,4,11,November,Brenda Bowman,Corporate,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",United States,Central,Texas,Fort Worth,Standard Class,5.34,2,0.20,0.73
CA-2015-107083,2015,4,11,November,Brenda Bowman,Corporate,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,United States,Central,Texas,Fort Worth,Standard Class,1.70,2,0.80,-2.54
CA-2015-107083,2015,4,11,November,Brenda Bowman,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,United States,Central,Texas,Fort Worth,Standard Class,24.59,3,0.80,-67.62
CA-2015-107083,2015,4,11,November,Brenda Bowman,Corporate,Office Supplies,Binders,Cardinal Hold-It CD Pocket,United States,Central,Texas,Fort Worth,Standard Class,7.98,5,0.80,-13.17
CA-2015-151722,2015,4,10,Oktober,Ivan Liston,Consumer,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,United States,East,Ohio,Columbus,Standard Class,288.00,4,0.20,57.60
CA-2016-151148,2016,3,9,September,Philisse Overcash,Home Office,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,United States,West,Colorado,Louisville,Same Day,146.95,3,0.20,9.18
CA-2016-151148,2016,3,9,September,Philisse Overcash,Home Office,Furniture,Chairs,"Global Stack Chair without Arms, Black",United States,West,Colorado,Louisville,Same Day,83.14,4,0.20,5.20
CA-2017-115882,2017,3,9,September,Dorothy Badders,Corporate,Office Supplies,Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator",United States,South,North Carolina,Raleigh,First Class,942.78,4,0.20,94.28
CA-2017-115882,2017,3,9,September,Dorothy Badders,Corporate,Office Supplies,Paper,Xerox 1988,United States,South,North Carolina,Raleigh,First Class,74.35,3,0.20,23.24
CA-2015-132276,2015,1,2,Februari,Lindsay Castell,Home Office,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,United States,East,New York,New York City,Standard Class,26.88,6,0.00,6.72
CA-2015-132276,2015,1,2,Februari,Lindsay Castell,Home Office,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,United States,East,New York,New York City,Standard Class,10.90,2,0.20,3.81
